rank,feature_location
731,FC_var_41602
732,FC_var_4795
733,FC_var_36077
734,FC_var_25798
735,FC_var_23113
736,FC_var_44310
737,FC_var_20181
738,FC_var_26790
739,FC_var_32750
740,FC_var_31567
740,FC_var_4119
742,FC_var_5014
743,FC_var_41697
744,FC_var_31245
745,FC_var_40129
746,FC_var_43521
747,FC_var_22240
748,FC_var_23123
749,FC_var_18923
750,FC_var_43329
751,FC_var_15866
752,FC_var_3404
753,FC_var_21167
754,FC_var_4863
755,FC_var_18409
755,FC_var_26620
757,FC_var_16643
758,FC_var_32741
759,FC_var_18886
760,FC_var_9351
761,FC_var_25510
762,FC_var_13083
763,FC_var_1588
764,FC_var_41849
765,FC_var_14972
765,FC_var_2912
767,FC_var_27482
768,FC_var_16004
769,FC_var_13512
770,FC_var_27856
771,FC_var_7212
772,FC_var_18497
773,FC_var_42736
774,FC_var_42
775,FC_var_41598
776,FC_var_19854
777,FC_var_14775
778,FC_var_1644
779,FC_var_37929
780,FC_var_15724
781,FC_var_37389
782,FC_var_12758
783,FC_var_12818
784,FC_var_39040
785,FC_var_18208
786,FC_var_9194
787,FC_var_9852
788,FC_var_5799
789,FC_var_16856
790,FC_var_20201
791,FC_var_40375
792,FC_var_37742
793,FC_var_10874
794,FC_var_38330
795,FC_var_7071
796,FC_var_3903
797,FC_var_9797
798,FC_var_40404
799,FC_var_35025
800,FC_var_29827
801,FC_var_18929
802,FC_var_4679
803,FC_var_6270
804,FC_var_23341
805,FC_var_18668
806,FC_var_43533
807,FC_var_37332
808,FC_var_31601
809,FC_var_22241
810,FC_var_25915
811,FC_var_33908
812,FC_var_37165
813,FC_var_43435
814,FC_var_41157
815,FC_var_38231
816,FC_var_18796
817,FC_var_250
818,FC_var_23807
819,FC_var_23170
820,FC_var_16825
821,FC_var_41047
822,FC_var_33325
823,FC_var_8565
824,FC_var_11032
825,FC_var_21893
826,FC_var_38355
827,FC_var_37298
828,FC_var_32397
829,FC_var_42083
830,FC_var_24295
831,FC_var_37243
832,FC_var_6291
833,FC_var_18931
834,FC_var_24158
835,FC_var_44847
836,FC_var_847
837,FC_var_2435
838,FC_var_44289
839,FC_var_28096
840,FC_var_8962
841,FC_var_15173
842,FC_var_36189
843,FC_var_34402
844,FC_var_36213
845,FC_var_7994
846,FC_var_20779
847,FC_var_22983
848,FC_var_1018
849,FC_var_30468
850,FC_var_37897
851,FC_var_28220
852,FC_var_41944
853,FC_var_36474
854,FC_var_26304
855,FC_var_40308
856,FC_var_34440
857,FC_var_20110
858,FC_var_2862
859,FC_var_14902
859,FC_var_32504
861,FC_var_3460
861,FC_var_40026
863,FC_var_4333
864,FC_var_30763
865,FC_var_20356
866,FC_var_32939
867,FC_var_28823
868,FC_var_3372
869,FC_var_44131
870,FC_var_12666
871,FC_var_778
872,FC_var_22992
873,FC_var_37806
874,FC_var_39377
875,FC_var_2814
876,FC_var_34415
877,FC_var_34051
878,FC_var_39843
879,FC_var_43395
880,FC_var_15289
881,FC_var_44384
882,FC_var_23598
883,FC_var_22184
884,FC_var_33392
885,FC_var_18870
886,FC_var_20578
887,FC_var_35494
887,FC_var_38458
889,FC_var_794
890,FC_var_13204
891,FC_var_43541
892,FC_var_29829
893,FC_var_19004
894,FC_var_28123
895,FC_var_18464
896,FC_var_43988
897,FC_var_25154
898,FC_var_7728
899,FC_var_9305
900,FC_var_25756
901,FC_var_11051
902,FC_var_38957
903,FC_var_10452
904,FC_var_8329
905,FC_var_6922
906,FC_var_31623
907,FC_var_22085
908,FC_var_34969
909,FC_var_25704
909,FC_var_9506
912,FC_var_16358
912,FC_var_20541
912,FC_var_34923
914,FC_var_40231
914,FC_var_44652
916,FC_var_13991
917,FC_var_4328
918,FC_var_35189
919,FC_var_42427
920,FC_var_22536
921,FC_var_36788
922,FC_var_14996
923,FC_var_38357
924,FC_var_8245
925,FC_var_43528
926,FC_var_19889
927,FC_var_37530
928,FC_var_23798
929,FC_var_3182
930,FC_var_23632
931,FC_var_7953
932,FC_var_18633
933,FC_var_43462
934,FC_var_40197
935,FC_var_29167
936,FC_var_20362
937,FC_var_23932
938,FC_var_659
939,FC_var_36544
940,FC_var_31931
941,FC_var_32704
942,FC_var_33495
943,FC_var_28265
944,FC_var_6123
945,FC_var_41974
946,FC_var_15663
947,FC_var_8297
948,FC_var_7048
949,FC_var_37361
950,FC_var_19630
951,FC_var_23317
952,FC_var_44019
953,FC_var_38476
954,FC_var_40073
955,FC_var_10206
956,FC_var_16925
957,FC_var_22209
958,FC_var_37369
959,FC_var_31528
960,FC_var_15190
961,FC_var_5717
962,FC_var_43443
963,FC_var_42378
964,FC_var_1912
965,FC_var_30061
966,FC_var_32023
967,FC_var_21262
967,FC_var_28705
969,FC_var_25736
970,FC_var_37224
971,FC_var_12172
972,FC_var_36906
973,FC_var_33012
974,FC_var_5474
975,FC_var_2924
976,FC_var_22967
977,FC_var_43955
978,FC_var_24143
979,FC_var_1545
980,FC_var_36916
981,FC_var_8437
982,FC_var_44613
983,FC_var_504
984,FC_var_33058
985,FC_var_4004
986,FC_var_29223
987,FC_var_39669
988,FC_var_11576
989,FC_var_18166
990,FC_var_8094
991,FC_var_41898
992,FC_var_20150
993,FC_var_12335
994,FC_var_25229
995,FC_var_22611
996,FC_var_38669
997,FC_var_36895
