rank,feature_location
34272,FC_mean_10703
34272,FC_mean_10704
8391,FC_mean_10705
14836,FC_mean_10706
14836,FC_mean_10707
34272,FC_mean_10708
34272,FC_mean_10709
5559,FC_mean_10710
14836,FC_mean_10711
5559,FC_mean_10712
34272,FC_mean_10713
34272,FC_mean_10714
34272,FC_mean_10715
34272,FC_mean_10716
5559,FC_mean_10717
34272,FC_mean_10718
14836,FC_mean_10719
34272,FC_mean_10720
34272,FC_mean_10721
34272,FC_mean_10722
1271,FC_mean_10723
34272,FC_mean_10724
14836,FC_mean_10725
34272,FC_mean_10726
34272,FC_mean_10727
34272,FC_mean_10728
14836,FC_mean_10729
34272,FC_mean_10730
34272,FC_mean_10731
34272,FC_mean_10732
14836,FC_mean_10733
34272,FC_mean_10734
14836,FC_mean_10735
14836,FC_mean_10736
34272,FC_mean_10737
2076,FC_mean_10738
14836,FC_mean_10739
34272,FC_mean_10740
22273,FC_mean_10741
34272,FC_mean_10742
34272,FC_mean_10743
34272,FC_mean_10744
14836,FC_mean_10745
2076,FC_mean_10746
34272,FC_mean_10747
14836,FC_mean_10748
14836,FC_mean_10749
34272,FC_mean_10750
34272,FC_mean_10751
34272,FC_mean_10752
34272,FC_mean_10753
34272,FC_mean_10754
14836,FC_mean_10755
3016,FC_mean_10756
34272,FC_mean_10757
34272,FC_mean_10758
34272,FC_mean_10759
34272,FC_mean_10760
5559,FC_mean_10761
22273,FC_mean_10762
34272,FC_mean_10763
34272,FC_mean_10764
22273,FC_mean_10765
34272,FC_mean_10766
34272,FC_mean_10767
14836,FC_mean_10768
14836,FC_mean_10769
637,FC_mean_10770
34272,FC_mean_10771
34272,FC_mean_10772
34272,FC_mean_10773
34272,FC_mean_10774
34272,FC_mean_10775
8391,FC_mean_10776
34272,FC_mean_10777
14836,FC_mean_10778
34272,FC_mean_10779
34272,FC_mean_10780
34272,FC_mean_10781
34272,FC_mean_10782
34272,FC_mean_10783
5559,FC_mean_10784
14836,FC_mean_10785
8391,FC_mean_10786
14836,FC_mean_10787
2076,FC_mean_10788
14836,FC_mean_10789
34272,FC_mean_10790
5559,FC_mean_10791
34272,FC_mean_10792
34272,FC_mean_10793
34272,FC_mean_10794
34272,FC_mean_10795
34272,FC_mean_10796
14836,FC_mean_10797
34272,FC_mean_10798
34272,FC_mean_10799
14836,FC_mean_10800
34272,FC_mean_10801
34272,FC_mean_10802
2076,FC_mean_10803
14836,FC_mean_10804
1264,FC_mean_10805
8391,FC_mean_10806
34272,FC_mean_10807
14836,FC_mean_10808
34272,FC_mean_10809
34272,FC_mean_10810
20663,FC_mean_10811
5559,FC_mean_10812
5559,FC_mean_10813
34272,FC_mean_10814
22273,FC_mean_10815
5559,FC_mean_10816
34272,FC_mean_10817
5559,FC_mean_10818
5559,FC_mean_10819
14836,FC_mean_10820
5559,FC_mean_10821
34272,FC_mean_10822
34272,FC_mean_10823
14836,FC_mean_10824
5559,FC_mean_10825
34272,FC_mean_10826
34272,FC_mean_10827
34272,FC_mean_10828
34272,FC_mean_10829
34272,FC_mean_10830
34272,FC_mean_10831
5559,FC_mean_10832
14836,FC_mean_10833
34272,FC_mean_10834
34272,FC_mean_10835
34272,FC_mean_10836
3016,FC_mean_10837
34272,FC_mean_10838
34272,FC_mean_10839
34272,FC_mean_10840
34272,FC_mean_10841
34272,FC_mean_10842
34272,FC_mean_10843
34272,FC_mean_10844
2076,FC_mean_10845
5559,FC_mean_10846
34272,FC_mean_10847
14836,FC_mean_10848
8391,FC_mean_10849
34272,FC_mean_10850
3456,FC_mean_10851
34272,FC_mean_10852
14836,FC_mean_10853
14836,FC_mean_10854
22273,FC_mean_10855
34272,FC_mean_10856
732,FC_mean_10857
34272,FC_mean_10858
34272,FC_mean_10859
34272,FC_mean_10860
5559,FC_mean_10861
22273,FC_mean_10862
14836,FC_mean_10863
34272,FC_mean_10864
34272,FC_mean_10865
34272,FC_mean_10866
34272,FC_mean_10867
34272,FC_mean_10868
34272,FC_mean_10869
34272,FC_mean_10870
34272,FC_mean_10871
34272,FC_mean_10872
5559,FC_mean_10873
34272,FC_mean_10874
34272,FC_mean_10875
34272,FC_mean_10876
34272,FC_mean_10877
14836,FC_mean_10878
34272,FC_mean_10879
34272,FC_mean_10880
34272,FC_mean_10881
14836,FC_mean_10882
34272,FC_mean_10883
14836,FC_mean_10884
14836,FC_mean_10885
5559,FC_mean_10886
34272,FC_mean_10887
34272,FC_mean_10888
14836,FC_mean_10889
34272,FC_mean_10890
22273,FC_mean_10891
34272,FC_mean_10892
5559,FC_mean_10893
5559,FC_mean_10894
34272,FC_mean_10895
34272,FC_mean_10896
14836,FC_mean_10897
5559,FC_mean_10898
2076,FC_mean_10899
34272,FC_mean_10900
34272,FC_mean_10901
14836,FC_mean_10902
34272,FC_mean_10903
14836,FC_mean_10904
34272,FC_mean_10905
34272,FC_mean_10906
14836,FC_mean_10907
1106,FC_mean_10908
22273,FC_mean_10909
14836,FC_mean_10910
34272,FC_mean_10911
14836,FC_mean_10912
3016,FC_mean_10913
34272,FC_mean_10914
14836,FC_mean_10915
34272,FC_mean_10916
34272,FC_mean_10917
22273,FC_mean_10918
14836,FC_mean_10919
34272,FC_mean_10920
34272,FC_mean_10921
34272,FC_mean_10922
8391,FC_mean_10923
14836,FC_mean_10924
34272,FC_mean_10925
3016,FC_mean_10926
34272,FC_mean_10927
34272,FC_mean_10928
34272,FC_mean_10929
34272,FC_mean_10930
34272,FC_mean_10931
34272,FC_mean_10932
14836,FC_mean_10933
14836,FC_mean_10934
14836,FC_mean_10935
14836,FC_mean_10936
34272,FC_mean_10937
14836,FC_mean_10938
14836,FC_mean_10939
34272,FC_mean_10940
22273,FC_mean_10941
5559,FC_mean_10942
14836,FC_mean_10943
34272,FC_mean_10944
34272,FC_mean_10945
34272,FC_mean_10946
14836,FC_mean_10947
8391,FC_mean_10948
34272,FC_mean_10949
14836,FC_mean_10950
34272,FC_mean_10951
34272,FC_mean_10952
8391,FC_mean_10953
34272,FC_mean_10954
14836,FC_mean_10955
20663,FC_mean_10956
14836,FC_mean_10957
2076,FC_mean_10958
34272,FC_mean_10959
14836,FC_mean_10960
34272,FC_mean_10961
5559,FC_mean_10962
8391,FC_mean_10963
5559,FC_mean_10964
34272,FC_mean_10965
34272,FC_mean_10966
34272,FC_mean_10967
34272,FC_mean_10968
14836,FC_mean_10969
14836,FC_mean_10970
34272,FC_mean_10971
34272,FC_mean_10972
34272,FC_mean_10973
34272,FC_mean_10974
34272,FC_mean_10975
14836,FC_mean_10976
34272,FC_mean_10977
34272,FC_mean_10978
14836,FC_mean_10979
34272,FC_mean_10980
14836,FC_mean_10981
14836,FC_mean_10982
14836,FC_mean_10983
14836,FC_mean_10984
14836,FC_mean_10985
34272,FC_mean_10986
34272,FC_mean_10987
34272,FC_mean_10988
14836,FC_mean_10989
728,FC_mean_10990
14836,FC_mean_10991
34272,FC_mean_10992
34272,FC_mean_10993
5559,FC_mean_10994
34272,FC_mean_10995
3456,FC_mean_10996
34272,FC_mean_10997
34272,FC_mean_10998
34272,FC_mean_10999
34272,FC_mean_11000
34272,FC_mean_11001
22273,FC_mean_11002
14836,FC_mean_11003
34272,FC_mean_11004
654,FC_mean_11005
2076,FC_mean_11006
34272,FC_mean_11007
34272,FC_mean_11008
34272,FC_mean_11009
34272,FC_mean_11010
14836,FC_mean_11011
22273,FC_mean_11012
14836,FC_mean_11013
14836,FC_mean_11014
2076,FC_mean_11015
8391,FC_mean_11016
8391,FC_mean_11017
34272,FC_mean_11018
34272,FC_mean_11019
34272,FC_mean_11020
34272,FC_mean_11021
34272,FC_mean_11022
34272,FC_mean_11023
14836,FC_mean_11024
22273,FC_mean_11025
34272,FC_mean_11026
5559,FC_mean_11027
34272,FC_mean_11028
14836,FC_mean_11029
14836,FC_mean_11030
5559,FC_mean_11031
14836,FC_mean_11032
8391,FC_mean_11033
14836,FC_mean_11034
14836,FC_mean_11035
3016,FC_mean_11036
14836,FC_mean_11037
34272,FC_mean_11038
14836,FC_mean_11039
22273,FC_mean_11040
34272,FC_mean_11041
14836,FC_mean_11042
34272,FC_mean_11043
34272,FC_mean_11044
34272,FC_mean_11045
14836,FC_mean_11046
8391,FC_mean_11047
2076,FC_mean_11048
34272,FC_mean_11049
34272,FC_mean_11050
22273,FC_mean_11051
14836,FC_mean_11052
34272,FC_mean_11053
14836,FC_mean_11054
34272,FC_mean_11055
34272,FC_mean_11056
34272,FC_mean_11057
34272,FC_mean_11058
8391,FC_mean_11059
14836,FC_mean_11060
34272,FC_mean_11061
34272,FC_mean_11062
34272,FC_mean_11063
5559,FC_mean_11064
34272,FC_mean_11065
34272,FC_mean_11066
34272,FC_mean_11067
34272,FC_mean_11068
34272,FC_mean_11069
34272,FC_mean_11070
8391,FC_mean_11071
34272,FC_mean_11072
14836,FC_mean_11073
34272,FC_mean_11074
34272,FC_mean_11075
34272,FC_mean_11076
14836,FC_mean_11077
14836,FC_mean_11078
8391,FC_mean_11079
5559,FC_mean_11080
34272,FC_mean_11081
14836,FC_mean_11082
14836,FC_mean_11083
875,FC_mean_11084
34272,FC_mean_11085
34272,FC_mean_11086
2076,FC_mean_11087
34272,FC_mean_11088
71,FC_mean_11089
34272,FC_mean_11090
34272,FC_mean_11091
8391,FC_mean_11092
34272,FC_mean_11093
22273,FC_mean_11094
34272,FC_mean_11095
34272,FC_mean_11096
22273,FC_mean_11097
34272,FC_mean_11098
34272,FC_mean_11099
14836,FC_mean_11100
34272,FC_mean_11101
14836,FC_mean_11102
34272,FC_mean_11103
34272,FC_mean_11104
34272,FC_mean_11105
14836,FC_mean_11106
14836,FC_mean_11107
14836,FC_mean_11108
34272,FC_mean_11109
14836,FC_mean_11110
14836,FC_mean_11111
2076,FC_mean_11112
34272,FC_mean_11113
5559,FC_mean_11114
34272,FC_mean_11115
34272,FC_mean_11116
34272,FC_mean_11117
34272,FC_mean_11118
34272,FC_mean_11119
34272,FC_mean_11120
2076,FC_mean_11121
14836,FC_mean_11122
14836,FC_mean_11123
34272,FC_mean_11124
34272,FC_mean_11125
34272,FC_mean_11126
14836,FC_mean_11127
34272,FC_mean_11128
34272,FC_mean_11129
34272,FC_mean_11130
34272,FC_mean_11131
5559,FC_mean_11132
14836,FC_mean_11133
34272,FC_mean_11134
22273,FC_mean_11135
14836,FC_mean_11136
34272,FC_mean_11137
22273,FC_mean_11138
3456,FC_mean_11139
34272,FC_mean_11140
8391,FC_mean_11141
34272,FC_mean_11142
34272,FC_mean_11143
14836,FC_mean_11144
34272,FC_mean_11145
22273,FC_mean_11146
14836,FC_mean_11147
34272,FC_mean_11148
34272,FC_mean_11149
5559,FC_mean_11150
34272,FC_mean_11151
14836,FC_mean_11152
2076,FC_mean_11153
14836,FC_mean_11154
20663,FC_mean_11155
14836,FC_mean_11156
34272,FC_mean_11157
34272,FC_mean_11158
2076,FC_mean_11159
34272,FC_mean_11160
34272,FC_mean_11161
34272,FC_mean_11162
14836,FC_mean_11163
22273,FC_mean_11164
14836,FC_mean_11165
14836,FC_mean_11166
34272,FC_mean_11167
22273,FC_mean_11168
22273,FC_mean_11169
34272,FC_mean_11170
8391,FC_mean_11171
34272,FC_mean_11172
14836,FC_mean_11173
5559,FC_mean_11174
34272,FC_mean_11175
5559,FC_mean_11176
34272,FC_mean_11177
14836,FC_mean_11178
22273,FC_mean_11179
2076,FC_mean_11180
14836,FC_mean_11181
22273,FC_mean_11182
34272,FC_mean_11183
14836,FC_mean_11184
34272,FC_mean_11185
34272,FC_mean_11186
34272,FC_mean_11187
34272,FC_mean_11188
8391,FC_mean_11189
5559,FC_mean_11190
34272,FC_mean_11191
5559,FC_mean_11192
34272,FC_mean_11193
14836,FC_mean_11194
34272,FC_mean_11195
34272,FC_mean_11196
14836,FC_mean_11197
34272,FC_mean_11198
22273,FC_mean_11199
14836,FC_mean_11200
22273,FC_mean_11201
34272,FC_mean_11202
34272,FC_mean_11203
14836,FC_mean_11204
34272,FC_mean_11205
22273,FC_mean_11206
22273,FC_mean_11207
34272,FC_mean_11208
2076,FC_mean_11209
2076,FC_mean_11210
34272,FC_mean_11211
34272,FC_mean_11212
34272,FC_mean_11213
5559,FC_mean_11214
5559,FC_mean_11215
5559,FC_mean_11216
14836,FC_mean_11217
34272,FC_mean_11218
34272,FC_mean_11219
34272,FC_mean_11220
34272,FC_mean_11221
14836,FC_mean_11222
34272,FC_mean_11223
14836,FC_mean_11224
34272,FC_mean_11225
2076,FC_mean_11226
14836,FC_mean_11227
14836,FC_mean_11228
14836,FC_mean_11229
3456,FC_mean_11230
22273,FC_mean_11231
34272,FC_mean_11232
34272,FC_mean_11233
14836,FC_mean_11234
22273,FC_mean_11235
34272,FC_mean_11236
34272,FC_mean_11237
14836,FC_mean_11238
34272,FC_mean_11239
14836,FC_mean_11240
14836,FC_mean_11241
22273,FC_mean_11242
2076,FC_mean_11243
22273,FC_mean_11244
34272,FC_mean_11245
34272,FC_mean_11246
14836,FC_mean_11247
2076,FC_mean_11248
8391,FC_mean_11249
14836,FC_mean_11250
34272,FC_mean_11251
14836,FC_mean_11252
14836,FC_mean_11253
34272,FC_mean_11254
14836,FC_mean_11255
14836,FC_mean_11256
8391,FC_mean_11257
34272,FC_mean_11258
1350,FC_mean_11259
5559,FC_mean_11260
34272,FC_mean_11261
14836,FC_mean_11262
14836,FC_mean_11263
5559,FC_mean_11264
34272,FC_mean_11265
2076,FC_mean_11266
14836,FC_mean_11267
34272,FC_mean_11268
34272,FC_mean_11269
3456,FC_mean_11270
34272,FC_mean_11271
14836,FC_mean_11272
22273,FC_mean_11273
34272,FC_mean_11274
5559,FC_mean_11275
14836,FC_mean_11276
14836,FC_mean_11277
8391,FC_mean_11278
14836,FC_mean_11279
14836,FC_mean_11280
34272,FC_mean_11281
14836,FC_mean_11282
34272,FC_mean_11283
8391,FC_mean_11284
22273,FC_mean_11285
34272,FC_mean_11286
14836,FC_mean_11287
3456,FC_mean_11288
34272,FC_mean_11289
34272,FC_mean_11290
34272,FC_mean_11291
34272,FC_mean_11292
794,FC_mean_11293
14836,FC_mean_11294
14836,FC_mean_11295
5559,FC_mean_11296
2076,FC_mean_11297
14836,FC_mean_11298
14836,FC_mean_11299
34272,FC_mean_11300
34272,FC_mean_11301
22273,FC_mean_11302
34272,FC_mean_11303
5559,FC_mean_11304
5559,FC_mean_11305
34272,FC_mean_11306
34272,FC_mean_11307
34272,FC_mean_11308
34272,FC_mean_11309
34272,FC_mean_11310
22273,FC_mean_11311
5559,FC_mean_11312
34272,FC_mean_11313
14836,FC_mean_11314
5559,FC_mean_11315
34272,FC_mean_11316
34272,FC_mean_11317
14836,FC_mean_11318
34272,FC_mean_11319
14836,FC_mean_11320
34272,FC_mean_11321
34272,FC_mean_11322
8391,FC_mean_11323
34272,FC_mean_11324
22273,FC_mean_11325
34272,FC_mean_11326
34272,FC_mean_11327
34272,FC_mean_11328
8391,FC_mean_11329
7559,FC_mean_11330
34272,FC_mean_11331
3456,FC_mean_11332
34272,FC_mean_11333
34272,FC_mean_11334
14836,FC_mean_11335
34272,FC_mean_11336
34272,FC_mean_11337
34272,FC_mean_11338
34272,FC_mean_11339
34272,FC_mean_11340
5559,FC_mean_11341
14836,FC_mean_11342
34272,FC_mean_11343
34272,FC_mean_11344
5559,FC_mean_11345
34272,FC_mean_11346
34272,FC_mean_11347
34272,FC_mean_11348
3016,FC_mean_11349
34272,FC_mean_11350
14836,FC_mean_11351
34272,FC_mean_11352
34272,FC_mean_11353
5559,FC_mean_11354
22273,FC_mean_11355
5559,FC_mean_11356
34272,FC_mean_11357
34272,FC_mean_11358
34272,FC_mean_11359
14836,FC_mean_11360
8391,FC_mean_11361
34272,FC_mean_11362
8391,FC_mean_11363
14836,FC_mean_11364
8391,FC_mean_11365
34272,FC_mean_11366
34272,FC_mean_11367
22273,FC_mean_11368
14836,FC_mean_11369
34272,FC_mean_11370
14836,FC_mean_11371
34272,FC_mean_11372
34272,FC_mean_11373
34272,FC_mean_11374
3016,FC_mean_11375
14836,FC_mean_11376
5559,FC_mean_11377
20663,FC_mean_11378
34272,FC_mean_11379
14836,FC_mean_11380
22273,FC_mean_11381
14836,FC_mean_11382
34272,FC_mean_11383
1290,FC_mean_11384
301,FC_mean_11385
34272,FC_mean_11386
5559,FC_mean_11387
14836,FC_mean_11388
34272,FC_mean_11389
34272,FC_mean_11390
14836,FC_mean_11391
34272,FC_mean_11392
14836,FC_mean_11393
34272,FC_mean_11394
8391,FC_mean_11395
7559,FC_mean_11396
14836,FC_mean_11397
34272,FC_mean_11398
34272,FC_mean_11399
34272,FC_mean_11400
14836,FC_mean_11401
22273,FC_mean_11402
14836,FC_mean_11403
34272,FC_mean_11404
34272,FC_mean_11405
34272,FC_mean_11406
34272,FC_mean_11407
14836,FC_mean_11408
14836,FC_mean_11409
22273,FC_mean_11410
14836,FC_mean_11411
34272,FC_mean_11412
34272,FC_mean_11413
863,FC_mean_11414
5559,FC_mean_11415
5559,FC_mean_11416
34272,FC_mean_11417
34272,FC_mean_11418
8391,FC_mean_11419
14836,FC_mean_11420
1402,FC_mean_11421
22273,FC_mean_11422
14836,FC_mean_11423
14836,FC_mean_11424
22273,FC_mean_11425
5559,FC_mean_11426
34272,FC_mean_11427
34272,FC_mean_11428
34272,FC_mean_11429
34272,FC_mean_11430
150,FC_mean_11431
34272,FC_mean_11432
34272,FC_mean_11433
8391,FC_mean_11434
3016,FC_mean_11435
34272,FC_mean_11436
793,FC_mean_11437
34272,FC_mean_11438
14836,FC_mean_11439
669,FC_mean_11440
22273,FC_mean_11441
34272,FC_mean_11442
14836,FC_mean_11443
14836,FC_mean_11444
34272,FC_mean_11445
5559,FC_mean_11446
8391,FC_mean_11447
14836,FC_mean_11448
34272,FC_mean_11449
34272,FC_mean_11450
14836,FC_mean_11451
34272,FC_mean_11452
14836,FC_mean_11453
34272,FC_mean_11454
34272,FC_mean_11455
14836,FC_mean_11456
14836,FC_mean_11457
34272,FC_mean_11458
5559,FC_mean_11459
14836,FC_mean_11460
5559,FC_mean_11461
34272,FC_mean_11462
34272,FC_mean_11463
34272,FC_mean_11464
34272,FC_mean_11465
34272,FC_mean_11466
14836,FC_mean_11467
34272,FC_mean_11468
34272,FC_mean_11469
14836,FC_mean_11470
34272,FC_mean_11471
14836,FC_mean_11472
22273,FC_mean_11473
34272,FC_mean_11474
34272,FC_mean_11475
34272,FC_mean_11476
34272,FC_mean_11477
34272,FC_mean_11478
34272,FC_mean_11479
34272,FC_mean_11480
34272,FC_mean_11481
34272,FC_mean_11482
34272,FC_mean_11483
22273,FC_mean_11484
22273,FC_mean_11485
34272,FC_mean_11486
34272,FC_mean_11487
22273,FC_mean_11488
34272,FC_mean_11489
34272,FC_mean_11490
34272,FC_mean_11491
34272,FC_mean_11492
34272,FC_mean_11493
2076,FC_mean_11494
14836,FC_mean_11495
14836,FC_mean_11496
2076,FC_mean_11497
34272,FC_mean_11498
34272,FC_mean_11499
34272,FC_mean_11500
34272,FC_mean_11501
22273,FC_mean_11502
5559,FC_mean_11503
5559,FC_mean_11504
34272,FC_mean_11505
34272,FC_mean_11506
14836,FC_mean_11507
2076,FC_mean_11508
14836,FC_mean_11509
34272,FC_mean_11510
5559,FC_mean_11511
34272,FC_mean_11512
8391,FC_mean_11513
5559,FC_mean_11514
5559,FC_mean_11515
34272,FC_mean_11516
14836,FC_mean_11517
34272,FC_mean_11518
14836,FC_mean_11519
14836,FC_mean_11520
34272,FC_mean_11521
1230,FC_mean_11522
14836,FC_mean_11523
22273,FC_mean_11524
34272,FC_mean_11525
8391,FC_mean_11526
34272,FC_mean_11527
14836,FC_mean_11528
34272,FC_mean_11529
34272,FC_mean_11530
5559,FC_mean_11531
34272,FC_mean_11532
34272,FC_mean_11533
14836,FC_mean_11534
22273,FC_mean_11535
34272,FC_mean_11536
5559,FC_mean_11537
34272,FC_mean_11538
22273,FC_mean_11539
14836,FC_mean_11540
34272,FC_mean_11541
14836,FC_mean_11542
34272,FC_mean_11543
14836,FC_mean_11544
34272,FC_mean_11545
5559,FC_mean_11546
22273,FC_mean_11547
34272,FC_mean_11548
5559,FC_mean_11549
34272,FC_mean_11550
34272,FC_mean_11551
14836,FC_mean_11552
22273,FC_mean_11553
14836,FC_mean_11554
5559,FC_mean_11555
22273,FC_mean_11556
22273,FC_mean_11557
5559,FC_mean_11558
22273,FC_mean_11559
34272,FC_mean_11560
22273,FC_mean_11561
5559,FC_mean_11562
14836,FC_mean_11563
14836,FC_mean_11564
34272,FC_mean_11565
34272,FC_mean_11566
14836,FC_mean_11567
34272,FC_mean_11568
34272,FC_mean_11569
34272,FC_mean_11570
34272,FC_mean_11571
34272,FC_mean_11572
34272,FC_mean_11573
34272,FC_mean_11574
3016,FC_mean_11575
34272,FC_mean_11576
34272,FC_mean_11577
14836,FC_mean_11578
22273,FC_mean_11579
34272,FC_mean_11580
5559,FC_mean_11581
34272,FC_mean_11582
8391,FC_mean_11583
22273,FC_mean_11584
34272,FC_mean_11585
34272,FC_mean_11586
5559,FC_mean_11587
14836,FC_mean_11588
5559,FC_mean_11589
34272,FC_mean_11590
34272,FC_mean_11591
34272,FC_mean_11592
34272,FC_mean_11593
14836,FC_mean_11594
34272,FC_mean_11595
14836,FC_mean_11596
34272,FC_mean_11597
34272,FC_mean_11598
34272,FC_mean_11599
5559,FC_mean_11600
14836,FC_mean_11601
34272,FC_mean_11602
14836,FC_mean_11603
14836,FC_mean_11604
34272,FC_mean_11605
14836,FC_mean_11606
34272,FC_mean_11607
22273,FC_mean_11608
34272,FC_mean_11609
34272,FC_mean_11610
34272,FC_mean_11611
34272,FC_mean_11612
14836,FC_mean_11613
14836,FC_mean_11614
5559,FC_mean_11615
34272,FC_mean_11616
34272,FC_mean_11617
5559,FC_mean_11618
5559,FC_mean_11619
52,FC_mean_11620
34272,FC_mean_11621
34272,FC_mean_11622
22273,FC_mean_11623
14836,FC_mean_11624
34272,FC_mean_11625
20663,FC_mean_11626
1204,FC_mean_11627
34272,FC_mean_11628
5559,FC_mean_11629
34272,FC_mean_11630
8391,FC_mean_11631
34272,FC_mean_11632
34272,FC_mean_11633
14836,FC_mean_11634
34272,FC_mean_11635
34272,FC_mean_11636
14836,FC_mean_11637
34272,FC_mean_11638
3016,FC_mean_11639
34272,FC_mean_11640
34272,FC_mean_11641
14836,FC_mean_11642
22273,FC_mean_11643
22273,FC_mean_11644
22273,FC_mean_11645
14836,FC_mean_11646
8391,FC_mean_11647
34272,FC_mean_11648
34272,FC_mean_11649
34272,FC_mean_11650
34272,FC_mean_11651
34272,FC_mean_11652
34272,FC_mean_11653
1097,FC_mean_11654
34272,FC_mean_11655
5559,FC_mean_11656
3016,FC_mean_11657
1222,FC_mean_11658
34272,FC_mean_11659
34272,FC_mean_11660
34272,FC_mean_11661
34272,FC_mean_11662
34272,FC_mean_11663
14836,FC_mean_11664
14836,FC_mean_11665
34272,FC_mean_11666
34272,FC_mean_11667
34272,FC_mean_11668
34272,FC_mean_11669
34272,FC_mean_11670
34272,FC_mean_11671
5559,FC_mean_11672
14836,FC_mean_11673
1195,FC_mean_11674
34272,FC_mean_11675
14836,FC_mean_11676
34272,FC_mean_11677
14836,FC_mean_11678
14836,FC_mean_11679
34272,FC_mean_11680
34272,FC_mean_11681
34272,FC_mean_11682
3016,FC_mean_11683
34272,FC_mean_11684
14836,FC_mean_11685
34272,FC_mean_11686
34272,FC_mean_11687
34272,FC_mean_11688
14836,FC_mean_11689
34272,FC_mean_11690
14836,FC_mean_11691
8391,FC_mean_11692
34272,FC_mean_11693
14836,FC_mean_11694
46,FC_mean_11695
34272,FC_mean_11696
14836,FC_mean_11697
34272,FC_mean_11698
22273,FC_mean_11699
5559,FC_mean_11700
5559,FC_mean_11701
34272,FC_mean_11702
22273,FC_mean_11703
14836,FC_mean_11704
34272,FC_mean_11705
34272,FC_mean_11706
1006,FC_mean_11707
34272,FC_mean_11708
34272,FC_mean_11709
34272,FC_mean_11710
34272,FC_mean_11711
5559,FC_mean_11712
34272,FC_mean_11713
8391,FC_mean_11714
34272,FC_mean_11715
14836,FC_mean_11716
5559,FC_mean_11717
34272,FC_mean_11718
3016,FC_mean_11719
14836,FC_mean_11720
14836,FC_mean_11721
34272,FC_mean_11722
2076,FC_mean_11723
14836,FC_mean_11724
34272,FC_mean_11725
34272,FC_mean_11726
14836,FC_mean_11727
34272,FC_mean_11728
14836,FC_mean_11729
22273,FC_mean_11730
5559,FC_mean_11731
34272,FC_mean_11732
3016,FC_mean_11733
34272,FC_mean_11734
34272,FC_mean_11735
34272,FC_mean_11736
14836,FC_mean_11737
34272,FC_mean_11738
8391,FC_mean_11739
34272,FC_mean_11740
34272,FC_mean_11741
22273,FC_mean_11742
14836,FC_mean_11743
14836,FC_mean_11744
34272,FC_mean_11745
3016,FC_mean_11746
22273,FC_mean_11747
34272,FC_mean_11748
34272,FC_mean_11749
34272,FC_mean_11750
14836,FC_mean_11751
14836,FC_mean_11752
5559,FC_mean_11753
34272,FC_mean_11754
34272,FC_mean_11755
5559,FC_mean_11756
5559,FC_mean_11757
22273,FC_mean_11758
34272,FC_mean_11759
1157,FC_mean_11760
34272,FC_mean_11761
34272,FC_mean_11762
34272,FC_mean_11763
14836,FC_mean_11764
34272,FC_mean_11765
34272,FC_mean_11766
5559,FC_mean_11767
5559,FC_mean_11768
14836,FC_mean_11769
5559,FC_mean_11770
34272,FC_mean_11771
22273,FC_mean_11772
34272,FC_mean_11773
34272,FC_mean_11774
14836,FC_mean_11775
34272,FC_mean_11776
34272,FC_mean_11777
34272,FC_mean_11778
255,FC_mean_11779
14836,FC_mean_11780
22273,FC_mean_11781
34272,FC_mean_11782
34272,FC_mean_11783
14836,FC_mean_11784
14836,FC_mean_11785
5559,FC_mean_11786
8391,FC_mean_11787
34272,FC_mean_11788
20663,FC_mean_11789
34272,FC_mean_11790
14836,FC_mean_11791
5559,FC_mean_11792
2076,FC_mean_11793
14836,FC_mean_11794
8391,FC_mean_11795
14836,FC_mean_11796
34272,FC_mean_11797
34272,FC_mean_11798
3016,FC_mean_11799
5559,FC_mean_11800
34272,FC_mean_11801
34272,FC_mean_11802
14836,FC_mean_11803
2076,FC_mean_11804
22273,FC_mean_11805
34272,FC_mean_11806
34272,FC_mean_11807
8391,FC_mean_11808
614,FC_mean_11809
1215,FC_mean_11810
34272,FC_mean_11811
14836,FC_mean_11812
34272,FC_mean_11813
22273,FC_mean_11814
22273,FC_mean_11815
34272,FC_mean_11816
5559,FC_mean_11817
34272,FC_mean_11818
22273,FC_mean_11819
22273,FC_mean_11820
5559,FC_mean_11821
2076,FC_mean_11822
34272,FC_mean_11823
14836,FC_mean_11824
5559,FC_mean_11825
34272,FC_mean_11826
34272,FC_mean_11827
5559,FC_mean_11828
34272,FC_mean_11829
14836,FC_mean_11830
14836,FC_mean_11831
22273,FC_mean_11832
14836,FC_mean_11833
5559,FC_mean_11834
14836,FC_mean_11835
22273,FC_mean_11836
8391,FC_mean_11837
14836,FC_mean_11838
14836,FC_mean_11839
34272,FC_mean_11840
34272,FC_mean_11841
34272,FC_mean_11842
34272,FC_mean_11843
22273,FC_mean_11844
8391,FC_mean_11845
14836,FC_mean_11846
14836,FC_mean_11847
2076,FC_mean_11848
34272,FC_mean_11849
8391,FC_mean_11850
14836,FC_mean_11851
34272,FC_mean_11852
8391,FC_mean_11853
34272,FC_mean_11854
34272,FC_mean_11855
14836,FC_mean_11856
14836,FC_mean_11857
5559,FC_mean_11858
34272,FC_mean_11859
34272,FC_mean_11860
34272,FC_mean_11861
2076,FC_mean_11862
14836,FC_mean_11863
8391,FC_mean_11864
34272,FC_mean_11865
34272,FC_mean_11866
34272,FC_mean_11867
5559,FC_mean_11868
5559,FC_mean_11869
