,index,features,rank
40801,42771,FC_mean_42771,41092
40802,1076,FC_mean_1076,41092
40803,31588,FC_mean_31588,41092
40804,16320,FC_mean_16320,41092
40805,17834,FC_mean_17834,41092
40806,32381,FC_mean_32381,41092
40807,19974,FC_mean_19974,41092
40808,22237,FC_mean_22237,41092
40809,15942,FC_mean_15942,41092
40810,11696,FC_mean_11696,41092
40811,23491,FC_mean_23491,41092
40812,30048,FC_mean_30048,41092
40813,14293,FC_mean_14293,41092
40814,42829,FC_mean_42829,41092
40815,22238,FC_mean_22238,41092
40816,15002,FC_mean_15002,41092
40817,8920,FC_mean_8920,41092
40818,6431,FC_mean_6431,41092
40819,18629,FC_mean_18629,41092
40820,6427,FC_mean_6427,41092
40821,28037,FC_mean_28037,41092
40822,7642,FC_mean_7642,41092
40823,14297,FC_mean_14297,41092
40824,35293,FC_mean_35293,41092
40825,41450,FC_mean_41450,41092
40826,15485,FC_mean_15485,41092
40827,41404,FC_mean_41404,41092
40828,21102,FC_mean_21102,41092
40829,23719,FC_mean_23719,41092
40830,24441,FC_mean_24441,41092
40831,23033,FC_mean_23033,41092
40832,22258,FC_mean_22258,41092
40833,24442,FC_mean_24442,41092
40834,8959,FC_mean_8959,41092
40835,374,FC_mean_374,41092
40836,13076,FC_mean_13076,41092
40837,31302,FC_mean_31302,41092
40838,20542,FC_mean_20542,41092
40839,11691,FC_mean_11691,41092
40840,37787,FC_mean_37787,41092
40841,36725,FC_mean_36725,41092
40842,30055,FC_mean_30055,41092
40843,11694,FC_mean_11694,41092
40844,14287,FC_mean_14287,41092
40845,17634,FC_mean_17634,41092
40846,8106,FC_mean_8106,41092
40847,25998,FC_mean_25998,41092
40848,17299,FC_mean_17299,41092
40849,39092,FC_mean_39092,41092
40850,25774,FC_mean_25774,41092
40851,39088,FC_mean_39088,41092
40852,20881,FC_mean_20881,41092
40853,37315,FC_mean_37315,41092
40854,37087,FC_mean_37087,41092
40855,3503,FC_mean_3503,41092
40856,22821,FC_mean_22821,41092
40857,42141,FC_mean_42141,41092
40858,39310,FC_mean_39310,41092
40859,7310,FC_mean_7310,41092
40860,29188,FC_mean_29188,41092
40861,19588,FC_mean_19588,41092
40862,28282,FC_mean_28282,41092
40863,20901,FC_mean_20901,41092
40864,13639,FC_mean_13639,41092
40865,24821,FC_mean_24821,41092
40866,33244,FC_mean_33244,41092
40867,39284,FC_mean_39284,41092
40868,20714,FC_mean_20714,41092
40869,42195,FC_mean_42195,41092
40870,37110,FC_mean_37110,41092
40871,31006,FC_mean_31006,41092
40872,33508,FC_mean_33508,41092
40873,24881,FC_mean_24881,41092
40874,3465,FC_mean_3465,41092
40875,1370,FC_mean_1370,41092
40876,3466,FC_mean_3466,41092
40877,98,FC_mean_98,41092
40878,33252,FC_mean_33252,41092
40879,69,FC_mean_69,41092
40880,7286,FC_mean_7286,41092
40881,27272,FC_mean_27272,41092
40882,35622,FC_mean_35622,41092
40883,35620,FC_mean_35620,41092
40884,17307,FC_mean_17307,41092
40885,24261,FC_mean_24261,41092
40886,24822,FC_mean_24822,41092
40887,22627,FC_mean_22627,41092
40888,9768,FC_mean_9768,41092
40889,37079,FC_mean_37079,41092
40890,3534,FC_mean_3534,41092
40891,3591,FC_mean_3591,41092
40892,25572,FC_mean_25572,41092
40893,22574,FC_mean_22574,41092
40894,43782,FC_mean_43782,41092
40895,18881,FC_mean_18881,41092
40896,39357,FC_mean_39357,41092
40897,37060,FC_mean_37060,41092
40898,19749,FC_mean_19749,41092
40899,29206,FC_mean_29206,41092
40900,1415,FC_mean_1415,41092
40901,13555,FC_mean_13555,41092
40902,6923,FC_mean_6923,41092
40903,6922,FC_mean_6922,41092
40904,27407,FC_mean_27407,41092
40905,6919,FC_mean_6919,41092
40906,42525,FC_mean_42525,41092
40907,6914,FC_mean_6914,41092
40908,9506,FC_mean_9506,41092
40909,22842,FC_mean_22842,41092
40910,3073,FC_mean_3073,41092
40911,15241,FC_mean_15241,41092
40912,15385,FC_mean_15385,41092
40913,43799,FC_mean_43799,41092
40914,33570,FC_mean_33570,41092
40915,18811,FC_mean_18811,41092
40916,25791,FC_mean_25791,41092
40917,11220,FC_mean_11220,41092
40918,25580,FC_mean_25580,41092
40919,16125,FC_mean_16125,41092
40920,6998,FC_mean_6998,41092
40921,27237,FC_mean_27237,41092
40922,11211,FC_mean_11211,41092
40923,15249,FC_mean_15249,41092
40924,39339,FC_mean_39339,41092
40925,13597,FC_mean_13597,41092
40926,24239,FC_mean_24239,41092
40927,43790,FC_mean_43790,41092
40928,7332,FC_mean_7332,41092
40929,16700,FC_mean_16700,41092
40930,39335,FC_mean_39335,41092
40931,25828,FC_mean_25828,41092
40932,37290,FC_mean_37290,41092
40933,33503,FC_mean_33503,41092
40934,15333,FC_mean_15333,41092
40935,42317,FC_mean_42317,41092
40936,37154,FC_mean_37154,41092
40937,37153,FC_mean_37153,41092
40938,42310,FC_mean_42310,41092
40939,7177,FC_mean_7177,41092
40940,7167,FC_mean_7167,41092
40941,31022,FC_mean_31022,41092
40942,28358,FC_mean_28358,41092
40943,11296,FC_mean_11296,41092
40944,42287,FC_mean_42287,41092
40945,31434,FC_mean_31434,41092
40946,1273,FC_mean_1273,41092
40947,24281,FC_mean_24281,41092
40948,3341,FC_mean_3341,41092
40949,33435,FC_mean_33435,41092
40950,20810,FC_mean_20810,41092
40951,16665,FC_mean_16665,41092
40952,28376,FC_mean_28376,41092
40953,13800,FC_mean_13800,41092
40954,30384,FC_mean_30384,41092
40955,17353,FC_mean_17353,41092
40956,9681,FC_mean_9681,41092
40957,24301,FC_mean_24301,41092
40958,33343,FC_mean_33343,41092
40959,20765,FC_mean_20765,41092
40960,13844,FC_mean_13844,41092
40961,13841,FC_mean_13841,41092
40962,13868,FC_mean_13868,41092
40963,25720,FC_mean_25720,41092
40964,31425,FC_mean_31425,41092
40965,13871,FC_mean_13871,41092
40966,1292,FC_mean_1292,41092
40967,25638,FC_mean_25638,41092
40968,7197,FC_mean_7197,41092
40969,30389,FC_mean_30389,41092
40970,11271,FC_mean_11271,41092
40971,27351,FC_mean_27351,41092
40972,19613,FC_mean_19613,41092
40973,22722,FC_mean_22722,41092
40974,32204,FC_mean_32204,41092
40975,16176,FC_mean_16176,41092
40976,37251,FC_mean_37251,41092
40977,42230,FC_mean_42230,41092
40978,43837,FC_mean_43837,41092
40979,39250,FC_mean_39250,41092
40980,28317,FC_mean_28317,41092
40981,3419,FC_mean_3419,41092
40982,13741,FC_mean_13741,41092
40983,13934,FC_mean_13934,41092
40984,33468,FC_mean_33468,41092
40985,15285,FC_mean_15285,41092
40986,16653,FC_mean_16653,41092
40987,33269,FC_mean_33269,41092
40988,1352,FC_mean_1352,41092
40989,3122,FC_mean_3122,41092
40990,42,FC_mean_42,41092
40991,30355,FC_mean_30355,41092
40992,28309,FC_mean_28309,41092
40993,30346,FC_mean_30346,41092
40994,13933,FC_mean_13933,41092
40995,32194,FC_mean_32194,41092
40996,42235,FC_mean_42235,41092
40997,39115,FC_mean_39115,41092
40998,22672,FC_mean_22672,41092
40999,43853,FC_mean_43853,41092
41000,20743,FC_mean_20743,41092
41001,13757,FC_mean_13757,41092
41002,15310,FC_mean_15310,41092
41003,19669,FC_mean_19669,41092
41004,18848,FC_mean_18848,41092
41005,42426,FC_mean_42426,41092
41006,9724,FC_mean_9724,41092
41007,35728,FC_mean_35728,41092
41008,30369,FC_mean_30369,41092
41009,11240,FC_mean_11240,41092
41010,42251,FC_mean_42251,41092
41011,30368,FC_mean_30368,41092
41012,23643,FC_mean_23643,41092
41013,22661,FC_mean_22661,41092
41014,29157,FC_mean_29157,41092
41015,9602,FC_mean_9602,41092
41016,27307,FC_mean_27307,41092
41017,15232,FC_mean_15232,41092
41018,30299,FC_mean_30299,41092
41019,31494,FC_mean_31494,41092
41020,7424,FC_mean_7424,41092
41021,28194,FC_mean_28194,41092
41022,38968,FC_mean_38968,41092
41023,3963,FC_mean_3963,41092
41024,11110,FC_mean_11110,41092
41025,22938,FC_mean_22938,41092
41026,33783,FC_mean_33783,41092
41027,6718,FC_mean_6718,41092
41028,31541,FC_mean_31541,41092
41029,20625,FC_mean_20625,41092
41030,33791,FC_mean_33791,41092
41031,9997,FC_mean_9997,41092
41032,27141,FC_mean_27141,41092
41033,29059,FC_mean_29059,41092
41034,6704,FC_mean_6704,41092
41035,41776,FC_mean_41776,41092
41036,14142,FC_mean_14142,41092
41037,17588,FC_mean_17588,41092
41038,22935,FC_mean_22935,41092
41039,41810,FC_mean_41810,41092
41040,17238,FC_mean_17238,41092
41041,33752,FC_mean_33752,41092
41042,7412,FC_mean_7412,41092
41043,9978,FC_mean_9978,41092
41044,31346,FC_mean_31346,41092
41045,30513,FC_mean_30513,41092
41046,6761,FC_mean_6761,41092
41047,41837,FC_mean_41837,41092
41048,30226,FC_mean_30226,41092
41049,44006,FC_mean_44006,41092
41050,13424,FC_mean_13424,41092
41051,13420,FC_mean_13420,41092
41052,14108,FC_mean_14108,41092
41053,14112,FC_mean_14112,41092
41054,15421,FC_mean_15421,41092
41055,33122,FC_mean_33122,41092
41056,37518,FC_mean_37518,41092
41057,21007,FC_mean_21007,41092
41058,41815,FC_mean_41815,41092
41059,11533,FC_mean_11533,41092
41060,36959,FC_mean_36959,41092
41061,42649,FC_mean_42649,41092
41062,41765,FC_mean_41765,41092
41063,2844,FC_mean_2844,41092
41064,39545,FC_mean_39545,41092
41065,31075,FC_mean_31075,41092
41066,10056,FC_mean_10056,41092
41067,39551,FC_mean_39551,41092
41068,33844,FC_mean_33844,41092
41069,41711,FC_mean_41711,41092
41070,20593,FC_mean_20593,41092
41071,35884,FC_mean_35884,41092
41072,31339,FC_mean_31339,41092
41073,43692,FC_mean_43692,41092
41074,36895,FC_mean_36895,41092
41075,32310,FC_mean_32310,41092
41076,10069,FC_mean_10069,41092
41077,36892,FC_mean_36892,41092
41078,29295,FC_mean_29295,41092
41079,4072,FC_mean_4072,41092
41080,33086,FC_mean_33086,41092
41081,33087,FC_mean_33087,41092
41082,22966,FC_mean_22966,41092
41083,33089,FC_mean_33089,41092
41084,11566,FC_mean_11566,41092
41085,23668,FC_mean_23668,41092
41086,28174,FC_mean_28174,41092
41087,4004,FC_mean_4004,41092
41088,22953,FC_mean_22953,41092
41089,10038,FC_mean_10038,41092
41090,4012,FC_mean_4012,41092
41091,27455,FC_mean_27455,41092
41092,31553,FC_mean_31553,41092
41093,36912,FC_mean_36912,41092
41094,225,FC_mean_225,41092
41095,230,FC_mean_230,41092
41096,235,FC_mean_235,41092
41097,23563,FC_mean_23563,41092
41098,33819,FC_mean_33819,41092
41099,7466,FC_mean_7466,41092
41100,33090,FC_mean_33090,41092
41101,15119,FC_mean_15119,41092
41102,33095,FC_mean_33095,41092
41103,20991,FC_mean_20991,41092
41104,37497,FC_mean_37497,41092
41105,17573,FC_mean_17573,41092
41106,24369,FC_mean_24369,41092
41107,35790,FC_mean_35790,41092
41108,25556,FC_mean_25556,41092
41109,9436,FC_mean_9436,41092
41110,33660,FC_mean_33660,41092
41111,28468,FC_mean_28468,41092
41112,159,FC_mean_159,41092
41113,42557,FC_mean_42557,41092
41114,9908,FC_mean_9908,41092
41115,35533,FC_mean_35533,41092
41116,42568,FC_mean_42568,41092
41117,17517,FC_mean_17517,41092
41118,35525,FC_mean_35525,41092
41119,169,FC_mean_169,41092
41120,39024,FC_mean_39024,41092
41121,25869,FC_mean_25869,41092
41122,9416,FC_mean_9416,41092
41123,30495,FC_mean_30495,41092
41124,31505,FC_mean_31505,41092
41125,22867,FC_mean_22867,41092
41126,35783,FC_mean_35783,41092
41127,28452,FC_mean_28452,41092
41128,3667,FC_mean_3667,41092
41129,43773,FC_mean_43773,41092
41130,43963,FC_mean_43963,41092
41131,19558,FC_mean_19558,41092
41132,9876,FC_mean_9876,41092
41133,16109,FC_mean_16109,41092
41134,19755,FC_mean_19755,41092
41135,3778,FC_mean_3778,41092
41136,39040,FC_mean_39040,41092
41137,30290,FC_mean_30290,41092
41138,42012,FC_mean_42012,41092
41139,6887,FC_mean_6887,41092
41140,37406,FC_mean_37406,41092
41141,35781,FC_mean_35781,41092
41142,19551,FC_mean_19551,41092
41143,32241,FC_mean_32241,41092
41144,19549,FC_mean_19549,41092
41145,16621,FC_mean_16621,41092
41146,20673,FC_mean_20673,41092
41147,14063,FC_mean_14063,41092
41148,11498,FC_mean_11498,41092
41149,16723,FC_mean_16723,41092
41150,33716,FC_mean_33716,41092
41151,25913,FC_mean_25913,41092
41152,37480,FC_mean_37480,41092
41153,42600,FC_mean_42600,41092
41154,3851,FC_mean_3851,41092
41155,42602,FC_mean_42602,41092
41156,33734,FC_mean_33734,41092
41157,32101,FC_mean_32101,41092
41158,13455,FC_mean_13455,41092
41159,30236,FC_mean_30236,41092
41160,22482,FC_mean_22482,41092
41161,43991,FC_mean_43991,41092
41162,35486,FC_mean_35486,41092
41163,22909,FC_mean_22909,41092
41164,33136,FC_mean_33136,41092
41165,3881,FC_mean_3881,41092
41166,37496,FC_mean_37496,41092
41167,11130,FC_mean_11130,41092
41168,28506,FC_mean_28506,41092
41169,30258,FC_mean_30258,41092
41170,18928,FC_mean_18928,41092
41171,9406,FC_mean_9406,41092
41172,39018,FC_mean_39018,41092
41173,1181,FC_mean_1181,41092
41174,24214,FC_mean_24214,41092
41175,9948,FC_mean_9948,41092
41176,37460,FC_mean_37460,41092
41177,31524,FC_mean_31524,41092
41178,11509,FC_mean_11509,41092
41179,9959,FC_mean_9959,41092
41180,20971,FC_mean_20971,41092
41181,24382,FC_mean_24382,41092
41182,3813,FC_mean_3813,41092
41183,9386,FC_mean_9386,41092
41184,16278,FC_mean_16278,41092
41185,44707,FC_mean_44707,41092
41186,37473,FC_mean_37473,41092
41187,25902,FC_mean_25902,41092
41188,33140,FC_mean_33140,41092
41189,6816,FC_mean_6816,41092
41190,23569,FC_mean_23569,41092
41191,2266,FC_mean_2266,41092
41192,2532,FC_mean_2532,41092
41193,18157,FC_mean_18157,41092
41194,12604,FC_mean_12604,41092
41195,18152,FC_mean_18152,41092
41196,44186,FC_mean_44186,41092
41197,12027,FC_mean_12027,41092
41198,7910,FC_mean_7910,41092
41199,38598,FC_mean_38598,41092
41200,36147,FC_mean_36147,41092
41201,34253,FC_mean_34253,41092
41202,29790,FC_mean_29790,41092
41203,43102,FC_mean_43102,41092
41204,20209,FC_mean_20209,41092
41205,20207,FC_mean_20207,41092
41206,14483,FC_mean_14483,41092
41207,7905,FC_mean_7905,41092
41208,26451,FC_mean_26451,41092
41209,24682,FC_mean_24682,41092
41210,24543,FC_mean_24543,41092
41211,10451,FC_mean_10451,41092
41212,29482,FC_mean_29482,41092
41213,43432,FC_mean_43432,41092
41214,36134,FC_mean_36134,41092
41215,2293,FC_mean_2293,41092
41216,38178,FC_mean_38178,41092
41217,26440,FC_mean_26440,41092
41218,21366,FC_mean_21366,41092
41219,25055,FC_mean_25055,41092
41220,5084,FC_mean_5084,41092
41221,38147,FC_mean_38147,41092
41222,6057,FC_mean_6057,41092
41223,6056,FC_mean_6056,41092
41224,21840,FC_mean_21840,41092
41225,26477,FC_mean_26477,41092
41226,21784,FC_mean_21784,41092
41227,6005,FC_mean_6005,41092
41228,12568,FC_mean_12568,41092
41229,21421,FC_mean_21421,41092
41230,35010,FC_mean_35010,41092
41231,23227,FC_mean_23227,41092
41232,10517,FC_mean_10517,41092
41233,5961,FC_mean_5961,41092
41234,14518,FC_mean_14518,41092
41235,27801,FC_mean_27801,41092
41236,2198,FC_mean_2198,41092
41237,15711,FC_mean_15711,41092
41238,12533,FC_mean_12533,41092
41239,32730,FC_mean_32730,41092
41240,25075,FC_mean_25075,41092
41241,12531,FC_mean_12531,41092
41242,25219,FC_mean_25219,41092
41243,26437,FC_mean_26437,41092
41244,5985,FC_mean_5985,41092
41245,25063,FC_mean_25063,41092
41246,15555,FC_mean_15555,41092
41247,12587,FC_mean_12587,41092
41248,31769,FC_mean_31769,41092
41249,27816,FC_mean_27816,41092
41250,19309,FC_mean_19309,41092
41251,40730,FC_mean_40730,41092
41252,43132,FC_mean_43132,41092
41253,27632,FC_mean_27632,41092
41254,40725,FC_mean_40725,41092
41255,2242,FC_mean_2242,41092
41256,12579,FC_mean_12579,41092
41257,8416,FC_mean_8416,41092
41258,31771,FC_mean_31771,41092
41259,5993,FC_mean_5993,41092
41260,12063,FC_mean_12063,41092
41261,5064,FC_mean_5064,41092
41262,6080,FC_mean_6080,41092
41263,25255,FC_mean_25255,41092
41264,29454,FC_mean_29454,41092
41265,23443,FC_mean_23443,41092
41266,36546,FC_mean_36546,41092
41267,26391,FC_mean_26391,41092
41268,19356,FC_mean_19356,41092
41269,34428,FC_mean_34428,41092
41270,8618,FC_mean_8618,41092
41271,20172,FC_mean_20172,41092
41272,12721,FC_mean_12721,41092
41273,40935,FC_mean_40935,41092
41274,20174,FC_mean_20174,41092
41275,6141,FC_mean_6141,41092
41276,40930,FC_mean_40930,41092
41277,38067,FC_mean_38067,41092
41278,538,FC_mean_538,41092
41279,6139,FC_mean_6139,41092
41280,1856,FC_mean_1856,41092
41281,27902,FC_mean_27902,41092
41282,12746,FC_mean_12746,41092
41283,29872,FC_mean_29872,41092
41284,8636,FC_mean_8636,41092
41285,12742,FC_mean_12742,41092
41286,25290,FC_mean_25290,41092
41287,12736,FC_mean_12736,41092
41288,28928,FC_mean_28928,41092
41289,19362,FC_mean_19362,41092
41290,15830,FC_mean_15830,41092
41291,18083,FC_mean_18083,41092
41292,27906,FC_mean_27906,41092
41293,40969,FC_mean_40969,41092
41294,35133,FC_mean_35133,41092
41295,11926,FC_mean_11926,41092
41296,6158,FC_mean_6158,41092
41297,23831,FC_mean_23831,41092
41298,26397,FC_mean_26397,41092
41299,38077,FC_mean_38077,41092
41300,8563,FC_mean_8563,41092
41301,36507,FC_mean_36507,41092
41302,14863,FC_mean_14863,41092
41303,14862,FC_mean_14862,41092
41304,44165,FC_mean_44165,41092
41305,5041,FC_mean_5041,41092
41306,10843,FC_mean_10843,41092
41307,6095,FC_mean_6095,41092
41308,21338,FC_mean_21338,41092
41309,10441,FC_mean_10441,41092
41310,576,FC_mean_576,41092
41311,966,FC_mean_966,41092
41312,43075,FC_mean_43075,41092
41313,12681,FC_mean_12681,41092
41314,34476,FC_mean_34476,41092
41315,10416,FC_mean_10416,41092
41316,31737,FC_mean_31737,41092
41317,27616,FC_mean_27616,41092
41318,26872,FC_mean_26872,41092
41319,40902,FC_mean_40902,41092
41320,32807,FC_mean_32807,41092
41321,40029,FC_mean_40029,41092
41322,12703,FC_mean_12703,41092
41323,44439,FC_mean_44439,41092
41324,21880,FC_mean_21880,41092
41325,28698,FC_mean_28698,41092
41326,43045,FC_mean_43045,41092
41327,21881,FC_mean_21881,41092
41328,5012,FC_mean_5012,41092
41329,8565,FC_mean_8565,41092
41330,18106,FC_mean_18106,41092
41331,23180,FC_mean_23180,41092
41332,5006,FC_mean_5006,41092
41333,2423,FC_mean_2423,41092
41334,20394,FC_mean_20394,41092
41335,23244,FC_mean_23244,41092
41336,40298,FC_mean_40298,41092
41337,34894,FC_mean_34894,41092
41338,12345,FC_mean_12345,41092
41339,12347,FC_mean_12347,41092
41340,43267,FC_mean_43267,41092
41341,5604,FC_mean_5604,41092
41342,34895,FC_mean_34895,41092
41343,5593,FC_mean_5593,41092
41344,8057,FC_mean_8057,41092
41345,30812,FC_mean_30812,41092
41346,27740,FC_mean_27740,41092
41347,40452,FC_mean_40452,41092
41348,40285,FC_mean_40285,41092
41349,2095,FC_mean_2095,41092
41350,28810,FC_mean_28810,41092
41351,12210,FC_mean_12210,41092
41352,12367,FC_mean_12367,41092
41353,32663,FC_mean_32663,41092
41354,5818,FC_mean_5818,41092
41355,21668,FC_mean_21668,41092
41356,14602,FC_mean_14602,41092
41357,10612,FC_mean_10612,41092
41358,10613,FC_mean_10613,41092
41359,15651,FC_mean_15651,41092
41360,30760,FC_mean_30760,41092
41361,5803,FC_mean_5803,41092
41362,8226,FC_mean_8226,41092
41363,44244,FC_mean_44244,41092
41364,14605,FC_mean_14605,41092
41365,21509,FC_mean_21509,41092
41366,21656,FC_mean_21656,41092
41367,5551,FC_mean_5551,41092
41368,30771,FC_mean_30771,41092
41369,5768,FC_mean_5768,41092
41370,23303,FC_mean_23303,41092
41371,806,FC_mean_806,41092
41372,34868,FC_mean_34868,41092
41373,8128,FC_mean_8128,41092
41374,40374,FC_mean_40374,41092
41375,18333,FC_mean_18333,41092
41376,14685,FC_mean_14685,41092
41377,23328,FC_mean_23328,41092
41378,5719,FC_mean_5719,41092
41379,8117,FC_mean_8117,41092
41380,14679,FC_mean_14679,41092
41381,21557,FC_mean_21557,41092
41382,31874,FC_mean_31874,41092
41383,12288,FC_mean_12288,41092
41384,43306,FC_mean_43306,41092
41385,31873,FC_mean_31873,41092
41386,44310,FC_mean_44310,41092
41387,27692,FC_mean_27692,41092
41388,38417,FC_mean_38417,41092
41389,24642,FC_mean_24642,41092
41390,36291,FC_mean_36291,41092
41391,29598,FC_mean_29598,41092
41392,40414,FC_mean_40414,41092
41393,12331,FC_mean_12331,41092
41394,31856,FC_mean_31856,41092
41395,25125,FC_mean_25125,41092
41396,10736,FC_mean_10736,41092
41397,23856,FC_mean_23856,41092
41398,44257,FC_mean_44257,41092
41399,14641,FC_mean_14641,41092
41400,23326,FC_mean_23326,41092
41401,38412,FC_mean_38412,41092
41402,31864,FC_mean_31864,41092
41403,12321,FC_mean_12321,41092
41404,14734,FC_mean_14734,41092
41405,38343,FC_mean_38343,41092
41406,5531,FC_mean_5531,41092
41407,31809,FC_mean_31809,41092
41408,10566,FC_mean_10566,41092
41409,40614,FC_mean_40614,41092
41410,8308,FC_mean_8308,41092
41411,31814,FC_mean_31814,41092
41412,5354,FC_mean_5354,41092
41413,21717,FC_mean_21717,41092
41414,31931,FC_mean_31931,41092
41415,34676,FC_mean_34676,41092
41416,5355,FC_mean_5355,41092
41417,36377,FC_mean_36377,41092
41418,23838,FC_mean_23838,41092
41419,21703,FC_mean_21703,41092
41420,40593,FC_mean_40593,41092
41421,21710,FC_mean_21710,41092
41422,12146,FC_mean_12146,41092
41423,36396,FC_mean_36396,41092
41424,5900,FC_mean_5900,41092
41425,36404,FC_mean_36404,41092
41426,26532,FC_mean_26532,41092
41427,16977,FC_mean_16977,41092
41428,26537,FC_mean_26537,41092
41429,32722,FC_mean_32722,41092
41430,5294,FC_mean_5294,41092
41431,8338,FC_mean_8338,41092
41432,8354,FC_mean_8354,41092
41433,10556,FC_mean_10556,41092
41434,12132,FC_mean_12132,41092
41435,16971,FC_mean_16971,41092
41436,12511,FC_mean_12511,41092
41437,21466,FC_mean_21466,41092
41438,34974,FC_mean_34974,41092
41439,31803,FC_mean_31803,41092
41440,40659,FC_mean_40659,41092
41441,40589,FC_mean_40589,41092
41442,8290,FC_mean_8290,41092
41443,5470,FC_mean_5470,41092
41444,34724,FC_mean_34724,41092
41445,44323,FC_mean_44323,41092
41446,14736,FC_mean_14736,41092
41447,12182,FC_mean_12182,41092
41448,8248,FC_mean_8248,41092
41449,32555,FC_mean_32555,41092
41450,43221,FC_mean_43221,41092
41451,31835,FC_mean_31835,41092
41452,5515,FC_mean_5515,41092
41453,43230,FC_mean_43230,41092
41454,32668,FC_mean_32668,41092
41455,5524,FC_mean_5524,41092
41456,15584,FC_mean_15584,41092
41457,21489,FC_mean_21489,41092
41458,5892,FC_mean_5892,41092
41459,26584,FC_mean_26584,41092
41460,36354,FC_mean_36354,41092
41461,44223,FC_mean_44223,41092
41462,26566,FC_mean_26566,41092
41463,36367,FC_mean_36367,41092
41464,21698,FC_mean_21698,41092
41465,43204,FC_mean_43204,41092
41466,5400,FC_mean_5400,41092
41467,12164,FC_mean_12164,41092
41468,12158,FC_mean_12158,41092
41469,8275,FC_mean_8275,41092
41470,28779,FC_mean_28779,41092
41471,32553,FC_mean_32553,41092
41472,5869,FC_mean_5869,41092
41473,29704,FC_mean_29704,41092
41474,5440,FC_mean_5440,41092
41475,5412,FC_mean_5412,41092
41476,36100,FC_mean_36100,41092
41477,2275,FC_mean_2275,41092
41478,41116,FC_mean_41116,41092
41479,8664,FC_mean_8664,41092
41480,1780,FC_mean_1780,41092
41481,12795,FC_mean_12795,41092
41482,24703,FC_mean_24703,41092
41483,34372,FC_mean_34372,41092
41484,26354,FC_mean_26354,41092
41485,14408,FC_mean_14408,41092
41486,2508,FC_mean_2508,41092
41487,1017,FC_mean_1017,41092
41488,12804,FC_mean_12804,41092
41489,15519,FC_mean_15519,41092
41490,39933,FC_mean_39933,41092
41491,44494,FC_mean_44494,41092
41492,37186,FC_mean_37186,41092
41493,37972,FC_mean_37972,41092
41494,1784,FC_mean_1784,41092
41495,18526,FC_mean_18526,41092
41496,41175,FC_mean_41175,41092
41497,7800,FC_mean_7800,41092
41498,4735,FC_mean_4735,41092
41499,2451,FC_mean_2451,41092
41500,16419,FC_mean_16419,41092
41501,1812,FC_mean_1812,41092
41502,29447,FC_mean_29447,41092
41503,41132,FC_mean_41132,41092
41504,1015,FC_mean_1015,41092
41505,6269,FC_mean_6269,41092
41506,6171,FC_mean_6171,41092
41507,20487,FC_mean_20487,41092
41508,42929,FC_mean_42929,41092
41509,31673,FC_mean_31673,41092
41510,19057,FC_mean_19057,41092
41511,42937,FC_mean_42937,41092
41512,11908,FC_mean_11908,41092
41513,21261,FC_mean_21261,41092
41514,19396,FC_mean_19396,41092
41515,23784,FC_mean_23784,41092
41516,1820,FC_mean_1820,41092
41517,1822,FC_mean_1822,41092
41518,36592,FC_mean_36592,41092
41519,41041,FC_mean_41041,41092
41520,31670,FC_mean_31670,41092
41521,43515,FC_mean_43515,41092
41522,19066,FC_mean_19066,41092
41523,34271,FC_mean_34271,41092
41524,4864,FC_mean_4864,41092
41525,12773,FC_mean_12773,41092
41526,6241,FC_mean_6241,41092
41527,2507,FC_mean_2507,41092
41528,32858,FC_mean_32858,41092
41529,41034,FC_mean_41034,41092
41530,2436,FC_mean_2436,41092
41531,31997,FC_mean_31997,41092
41532,4887,FC_mean_4887,41092
41533,490,FC_mean_490,41092
41534,39903,FC_mean_39903,41092
41535,10354,FC_mean_10354,41092
41536,41165,FC_mean_41165,41092
41537,36578,FC_mean_36578,41092
41538,16414,FC_mean_16414,41092
41539,6178,FC_mean_6178,41092
41540,25305,FC_mean_25305,41092
41541,18529,FC_mean_18529,41092
41542,14392,FC_mean_14392,41092
41543,35146,FC_mean_35146,41092
41544,4781,FC_mean_4781,41092
41545,41046,FC_mean_41046,41092
41546,42958,FC_mean_42958,41092
41547,32833,FC_mean_32833,41092
41548,37955,FC_mean_37955,41092
41549,34385,FC_mean_34385,41092
41550,21271,FC_mean_21271,41092
41551,20111,FC_mean_20111,41092
41552,19038,FC_mean_19038,41092
41553,8766,FC_mean_8766,41092
41554,7782,FC_mean_7782,41092
41555,31712,FC_mean_31712,41092
41556,34296,FC_mean_34296,41092
41557,39979,FC_mean_39979,41092
41558,8768,FC_mean_8768,41092
41559,4784,FC_mean_4784,41092
41560,44473,FC_mean_44473,41092
41561,18524,FC_mean_18524,41092
41562,26919,FC_mean_26919,41092
41563,6166,FC_mean_6166,41092
41564,28930,FC_mean_28930,41092
41565,43484,FC_mean_43484,41092
41566,20110,FC_mean_20110,41092
41567,29952,FC_mean_29952,41092
41568,25099,FC_mean_25099,41681
41569,25756,FC_mean_25756,41681
41570,21667,FC_mean_21667,41681
41571,28492,FC_mean_28492,41681
41572,20948,FC_mean_20948,41681
41573,21175,FC_mean_21175,41681
41574,41380,FC_mean_41380,41681
41575,36936,FC_mean_36936,41681
41576,17589,FC_mean_17589,41681
41577,35447,FC_mean_35447,41681
41578,18802,FC_mean_18802,41681
