rank,feature_location
756,FC_var_41656
757,FC_var_43374
758,FC_var_43160
759,FC_var_44224
760,FC_var_16859
761,FC_var_28209
762,FC_var_28036
763,FC_var_40152
764,FC_var_11163
765,FC_var_36625
766,FC_var_14848
767,FC_var_23723
768,FC_var_43979
769,FC_var_34768
770,FC_var_8635
771,FC_var_3616
771,FC_var_37670
773,FC_var_21241
774,FC_var_26568
775,FC_var_11006
776,FC_var_26158
777,FC_var_29397
778,FC_var_22142
779,FC_var_36387
780,FC_var_26508
781,FC_var_22478
782,FC_var_29619
783,FC_var_40091
784,FC_var_29788
785,FC_var_11705
786,FC_var_4365
787,FC_var_1675
788,FC_var_27161
789,FC_var_20653
790,FC_var_26352
791,FC_var_2240
792,FC_var_44714
793,FC_var_33339
794,FC_var_38381
795,FC_var_22607
796,FC_var_43059
797,FC_var_8693
798,FC_var_37793
799,FC_var_13767
800,FC_var_16820
801,FC_var_30321
802,FC_var_30261
803,FC_var_29921
804,FC_var_80
805,FC_var_31592
806,FC_var_38226
807,FC_var_28107
808,FC_var_5621
809,FC_var_2988
810,FC_var_18580
811,FC_var_23905
812,FC_var_10815
813,FC_var_38504
814,FC_var_31224
815,FC_var_17337
816,FC_var_17476
817,FC_var_25258
817,FC_var_33460
819,FC_var_28595
820,FC_var_33782
821,FC_var_22040
822,FC_var_2671
823,FC_var_28336
824,FC_var_20851
825,FC_var_39693
826,FC_var_44466
827,FC_var_40385
828,FC_var_24365
829,FC_var_1919
830,FC_var_21759
831,FC_var_11618
832,FC_var_22340
833,FC_var_42590
834,FC_var_42553
835,FC_var_21940
836,FC_var_1106
837,FC_var_33969
838,FC_var_14215
839,FC_var_6071
840,FC_var_209
841,FC_var_13836
842,FC_var_11842
843,FC_var_38234
844,FC_var_11507
845,FC_var_21796
846,FC_var_1230
847,FC_var_12861
847,FC_var_8716
849,FC_var_17328
850,FC_var_7368
851,FC_var_37559
852,FC_var_2251
853,FC_var_6340
854,FC_var_30293
855,FC_var_7258
856,FC_var_17630
857,FC_var_39459
858,FC_var_10881
859,FC_var_40541
860,FC_var_1796
861,FC_var_31605
862,FC_var_20949
863,FC_var_9299
864,FC_var_8404
865,FC_var_9188
866,FC_var_5258
867,FC_var_6126
868,FC_var_23761
869,FC_var_36466
870,FC_var_12816
871,FC_var_20101
872,FC_var_10559
873,FC_var_37126
874,FC_var_1373
875,FC_var_36664
876,FC_var_41245
877,FC_var_36575
878,FC_var_38720
879,FC_var_3428
880,FC_var_11994
881,FC_var_17266
882,FC_var_24504
883,FC_var_41995
884,FC_var_3686
885,FC_var_2959
886,FC_var_37087
887,FC_var_28428
888,FC_var_18152
889,FC_var_35545
890,FC_var_26522
890,FC_var_8445
892,FC_var_7761
893,FC_var_10964
894,FC_var_72
895,FC_var_12718
896,FC_var_4421
897,FC_var_19813
898,FC_var_43713
899,FC_var_33880
900,FC_var_39503
901,FC_var_40808
902,FC_var_6223
903,FC_var_3525
904,FC_var_26737
905,FC_var_4056
906,FC_var_10801
907,FC_var_39839
908,FC_var_788
909,FC_var_2963
910,FC_var_25210
911,FC_var_2372
912,FC_var_267
913,FC_var_24477
914,FC_var_18676
915,FC_var_21581
916,FC_var_27781
916,FC_var_33342
918,FC_var_7098
919,FC_var_10783
920,FC_var_13489
921,FC_var_40380
922,FC_var_16669
923,FC_var_16894
924,FC_var_21304
925,FC_var_516
926,FC_var_18915
927,FC_var_25557
928,FC_var_41607
929,FC_var_20940
930,FC_var_18070
931,FC_var_23273
932,FC_var_22983
933,FC_var_10482
934,FC_var_12853
935,FC_var_27468
936,FC_var_32475
937,FC_var_23956
938,FC_var_9897
939,FC_var_41610
940,FC_var_23155
941,FC_var_21685
942,FC_var_19246
943,FC_var_43711
944,FC_var_35263
945,FC_var_24316
946,FC_var_21626
947,FC_var_2980
948,FC_var_29814
949,FC_var_5513
950,FC_var_3472
951,FC_var_5771
952,FC_var_19609
953,FC_var_34469
954,FC_var_4015
955,FC_var_6154
956,FC_var_12906
957,FC_var_22479
958,FC_var_30364
959,FC_var_21042
960,FC_var_37437
961,FC_var_38424
962,FC_var_35037
963,FC_var_35001
964,FC_var_22561
965,FC_var_27605
966,FC_var_8976
967,FC_var_15690
967,FC_var_9355
969,FC_var_18401
970,FC_var_19639
971,FC_var_19705
972,FC_var_37252
973,FC_var_30582
974,FC_var_38821
975,FC_var_3482
976,FC_var_36757
977,FC_var_19501
978,FC_var_8147
979,FC_var_36211
980,FC_var_33601
981,FC_var_33795
982,FC_var_31583
983,FC_var_2879
984,FC_var_5013
985,FC_var_16959
986,FC_var_40057
987,FC_var_2222
988,FC_var_19774
989,FC_var_34198
990,FC_var_9986
991,FC_var_24647
992,FC_var_28868
993,FC_var_18334
994,FC_var_42610
995,FC_var_32936
996,FC_var_24257
997,FC_var_28472
998,FC_var_16893
999,FC_var_1229
1000,FC_var_22928
1001,FC_var_9329
1002,FC_var_18875
1003,FC_var_23451
1004,FC_var_20504
1005,FC_var_26788
1006,FC_var_6402
1007,FC_var_39597
1008,FC_var_6879
1009,FC_var_40320
1010,FC_var_5368
1011,FC_var_16097
1012,FC_var_40712
1013,FC_var_3300
1014,FC_var_10963
1014,FC_var_32270
1016,FC_var_20795
1017,FC_var_1599
1018,FC_var_16556
1019,FC_var_28494
1020,FC_var_9287
1021,FC_var_25546
1022,FC_var_20952
1023,FC_var_24284
1024,FC_var_6639
1025,FC_var_10032
1026,FC_var_20839
1027,FC_var_1308
1028,FC_var_17569
1029,FC_var_11961
1030,FC_var_20591
1031,FC_var_20963
1032,FC_var_3850
1033,FC_var_7134
1034,FC_var_34254
1035,FC_var_37589
1036,FC_var_25753
1037,FC_var_8654
1038,FC_var_31318
1039,FC_var_38757
1040,FC_var_32988
1041,FC_var_17673
1042,FC_var_28090
1043,FC_var_3439
1044,FC_var_25192
1044,FC_var_2849
1046,FC_var_2329
1047,FC_var_44395
1048,FC_var_7386
1049,FC_var_24888
1050,FC_var_6817
1051,FC_var_5161
1052,FC_var_14688
1053,FC_var_38784
1054,FC_var_16117
1055,FC_var_33902
1056,FC_var_431
1057,FC_var_28936
1058,FC_var_36507
1059,FC_var_16059
1059,FC_var_7803
1061,FC_var_26287
1062,FC_var_23810
1063,FC_var_27058
1064,FC_var_32053
1065,FC_var_10838
1066,FC_var_18516
1067,FC_var_43440
1068,FC_var_18315
1069,FC_var_42301
1070,FC_var_44489
1071,FC_var_40302
1072,FC_var_32410
1073,FC_var_32727
1074,FC_var_39361
1075,FC_var_14930
1076,FC_var_21478
1077,FC_var_30287
1078,FC_var_11628
1079,FC_var_10037
1080,FC_var_19914
1081,FC_var_14544
1081,FC_var_19007
1083,FC_var_29055
1084,FC_var_33176
1085,FC_var_25418
1086,FC_var_26793
1086,FC_var_29859
1088,FC_var_30907
1089,FC_var_5858
1090,FC_var_32637
1091,FC_var_9780
1092,FC_var_29464
1093,FC_var_24319
1094,FC_var_32547
1095,FC_var_32761
1095,FC_var_39744
1097,FC_var_17347
1098,FC_var_32159
1099,FC_var_7011
1100,FC_var_5177
1101,FC_var_36547
1102,FC_var_19370
1103,FC_var_5420
1104,FC_var_9734
1105,FC_var_10202
1106,FC_var_38506
1107,FC_var_32165
1108,FC_var_35055
1109,FC_var_37899
1110,FC_var_30098
1110,FC_var_37601
1112,FC_var_22207
1113,FC_var_25229
1114,FC_var_417
1115,FC_var_41575
1116,FC_var_29565
1117,FC_var_37166
1118,FC_var_1380
1119,FC_var_6779
1120,FC_var_32080
1121,FC_var_22871
1122,FC_var_36734
1123,FC_var_24188
1124,FC_var_18258
1125,FC_var_16303
1126,FC_var_24579
1127,FC_var_13267
1128,FC_var_11239
1129,FC_var_28481
1130,FC_var_10737
1131,FC_var_40135
1132,FC_var_39999
1133,FC_var_35072
1134,FC_var_11461
1135,FC_var_37707
1136,FC_var_33389
1137,FC_var_18943
1138,FC_var_343
1139,FC_var_24312
1140,FC_var_21757
1141,FC_var_36831
1142,FC_var_21917
1143,FC_var_20501
1144,FC_var_28874
1145,FC_var_38156
1146,FC_var_39309
1147,FC_var_27111
1148,FC_var_37648
1149,FC_var_43255
1150,FC_var_5346
1151,FC_var_11676
1152,FC_var_26525
1153,FC_var_36718
1154,FC_var_42507
1155,FC_var_44717
1156,FC_var_41780
1157,FC_var_22531
1158,FC_var_43598
1159,FC_var_8309
1160,FC_var_2633
1161,FC_var_7395
1162,FC_var_12767
1163,FC_var_2218
1164,FC_var_9814
1165,FC_var_28334
1166,FC_var_21330
1167,FC_var_17410
1168,FC_var_5350
1169,FC_var_19895
1170,FC_var_18022
1171,FC_var_27635
1172,FC_var_15196
1173,FC_var_30842
1174,FC_var_23837
1175,FC_var_851
1176,FC_var_37251
1177,FC_var_42379
1178,FC_var_15347
1179,FC_var_38385
1180,FC_var_5132
1181,FC_var_27987
1181,FC_var_29886
1183,FC_var_17341
1184,FC_var_19061
1185,FC_var_11619
1186,FC_var_19113
1187,FC_var_29968
1187,FC_var_5106
1189,FC_var_25085
1190,FC_var_11983
1191,FC_var_35950
1192,FC_var_30476
1193,FC_var_31632
1194,FC_var_21990
1195,FC_var_6824
1196,FC_var_17263
1197,FC_var_5843
1198,FC_var_34047
1199,FC_var_39216
1200,FC_var_21041
1200,FC_var_31732
1202,FC_var_14644
1203,FC_var_8411
1204,FC_var_8488
1205,FC_var_19241
1206,FC_var_25878
1207,FC_var_38564
1208,FC_var_22201
1209,FC_var_36375
1210,FC_var_418
1211,FC_var_28849
1212,FC_var_11033
1213,FC_var_39343
1214,FC_var_36564
1215,FC_var_9549
1216,FC_var_41043
1217,FC_var_31525
1218,FC_var_13818
1219,FC_var_24165
1220,FC_var_8201
1221,FC_var_4864
1222,FC_var_19277
1223,FC_var_6913
1224,FC_var_43601
1225,FC_var_26236
1226,FC_var_23431
1227,FC_var_21713
1228,FC_var_23300
1229,FC_var_19925
1230,FC_var_9473
1231,FC_var_33952
1232,FC_var_24168
1232,FC_var_28534
1234,FC_var_331
1235,FC_var_32620
1236,FC_var_19888
1237,FC_var_29105
1238,FC_var_19605
1239,FC_var_19557
1239,FC_var_38648
1241,FC_var_9954
1242,FC_var_41964
1243,FC_var_29722
1244,FC_var_39553
1245,FC_var_3984
1246,FC_var_18584
1247,FC_var_29303
1248,FC_var_7474
1249,FC_var_41054
1250,FC_var_44532
1251,FC_var_19143
1252,FC_var_24636
1253,FC_var_8502
1254,FC_var_5800
1255,FC_var_30348
1256,FC_var_4672
1257,FC_var_14827
1258,FC_var_5868
1259,FC_var_22180
1260,FC_var_33957
1261,FC_var_42113
1262,FC_var_996
1263,FC_var_42361
1264,FC_var_34953
1265,FC_var_32771
1266,FC_var_13567
1267,FC_var_27377
1268,FC_var_20423
1268,FC_var_3775
1270,FC_var_40068
1270,FC_var_9214
1272,FC_var_12787
1273,FC_var_21869
1274,FC_var_6582
1275,FC_var_18538
1276,FC_var_16973
1277,FC_var_34361
1278,FC_var_31631
1279,FC_var_37709
1280,FC_var_6247
1281,FC_var_23539
1282,FC_var_31127
1283,FC_var_15843
1284,FC_var_19189
1285,FC_var_7520
1286,FC_var_18310
1287,FC_var_17320
1288,FC_var_38845
1289,FC_var_18976
1289,FC_var_19954
1291,FC_var_1880
1292,FC_var_16652
1293,FC_var_17559
1294,FC_var_30986
1295,FC_var_8191
1296,FC_var_12294
1297,FC_var_35436
1298,FC_var_33761
1299,FC_var_74
1300,FC_var_18562
1301,FC_var_29511
1302,FC_var_43156
1303,FC_var_9818
1304,FC_var_31728
1305,FC_var_743
1306,FC_var_5924
1307,FC_var_40689
1308,FC_var_18964
1309,FC_var_29832
1310,FC_var_41025
1311,FC_var_33786
1312,FC_var_35752
1313,FC_var_41600
1314,FC_var_27186
1315,FC_var_6624
1316,FC_var_32309
1317,FC_var_35371
1318,FC_var_8646
1319,FC_var_22064
1320,FC_var_40989
1321,FC_var_31393
1322,FC_var_43875
1323,FC_var_29805
1324,FC_var_28856
1325,FC_var_7722
1326,FC_var_14253
1327,FC_var_2982
1328,FC_var_42060
1329,FC_var_19509
1330,FC_var_23013
1331,FC_var_15184
1332,FC_var_7840
1333,FC_var_25958
1334,FC_var_20778
1335,FC_var_33566
1336,FC_var_21522
1337,FC_var_36593
1338,FC_var_31447
1339,FC_var_23860
1340,FC_var_29849
1341,FC_var_23696
1342,FC_var_44579
1343,FC_var_19475
1344,FC_var_2969
1345,FC_var_24803
1346,FC_var_19722
1347,FC_var_36373
1348,FC_var_33682
1349,FC_var_9245
1350,FC_var_36796
1351,FC_var_43583
1352,FC_var_18168
1353,FC_var_20119
1354,FC_var_36941
1355,FC_var_38703
